date,x,y,z,vx,vy,vz,angle_deg,insight,yaw_deg,pitch_deg,roll_deg
2025-03-07T02:00:18,1689977.912,-2193328.483,-6295142.838,-5953.893705,3732.377945,-2902.112786,38.5217,[False],nan,nan,nan
2025-03-07T02:00:28,1630337.094,-2155871.675,-6323778.298,-5974.148359,3758.907212,-2824.921798,38.7144,[False],nan,nan,nan
2025-03-07T02:00:38,1570497.378,-2118151.873,-6351640.138,-5993.672926,3784.976157,-2747.390267,38.9071,[False],nan,nan,nan
2025-03-07T02:00:48,1510466.077,-2080173.697,-6378725.000,-6012.465143,3810.581692,-2669.527618,39.0997,[False],nan,nan,nan
2025-03-07T02:00:58,1450250.524,-2041941.794,-6405029.618,-6030.522839,3835.720785,-2591.343310,39.2921,[False],nan,nan,nan
2025-03-07T02:01:08,1389858.075,-2003460.846,-6430550.825,-6047.843932,3860.390463,-2512.846839,39.4844,[False],nan,nan,nan
2025-03-07T02:01:18,1329296.107,-1964735.560,-6455285.546,-6064.426434,3884.587814,-2434.047731,39.6765,[False],nan,nan,nan
2025-03-07T02:01:28,1268572.015,-1925770.673,-6479230.803,-6080.268445,3908.309982,-2354.955541,39.8685,[False],nan,nan,nan
2025-03-07T02:01:38,1207693.212,-1886570.953,-6502383.712,-6095.368154,3931.554176,-2275.579848,40.0603,[False],nan,nan,nan
2025-03-07T02:01:48,1146667.132,-1847141.192,-6524741.487,-6109.723833,3954.317659,-2195.930258,40.2519,[False],nan,nan,nan
2025-03-07T02:01:58,1085501.221,-1807486.211,-6546301.437,-6123.333840,3976.597754,-2116.016398,40.4432,[False],nan,nan,nan
2025-03-07T02:02:08,1024202.946,-1767610.857,-6567060.966,-6136.196614,3998.391842,-2035.847924,40.6344,[False],nan,nan,nan
2025-03-07T02:02:18,962779.785,-1727520.003,-6587017.579,-6148.310675,4019.697359,-1955.434518,40.8252,[False],nan,nan,nan
2025-03-07T02:02:28,901239.233,-1687218.547,-6606168.873,-6159.674628,4040.511794,-1874.785889,41.0159,[False],nan,nan,nan
2025-03-07T02:02:38,839588.797,-1646711.412,-6624512.545,-6170.287161,4060.832696,-1793.911777,41.2062,[False],nan,nan,nan
2025-03-07T02:02:48,777835.998,-1606003.546,-6642046.389,-6180.147050,4080.657667,-1712.821952,41.3962,[False],nan,nan,nan
2025-03-07T02:02:58,715988.369,-1565099.920,-6658768.297,-6189.253164,4099.984369,-1631.526209,41.5859,[False],nan,nan,nan
2025-03-07T02:03:08,654053.451,-1524005.527,-6674676.260,-6197.604459,4118.810520,-1550.034370,41.7753,[False],nan,nan,nan
2025-03-07T02:03:18,592038.799,-1482725.385,-6689768.364,-6205.199987,4137.133900,-1468.356277,41.9643,[False],nan,nan,nan
2025-03-07T02:03:28,529951.973,-1441264.532,-6704042.797,-6212.038889,4154.952349,-1386.501789,42.1530,[False],nan,nan,nan
2025-03-07T02:03:38,467800.545,-1399628.028,-6717497.845,-6218.120395,4172.263764,-1304.480786,42.3413,[False],nan,nan,nan
2025-03-07T02:03:48,405592.092,-1357820.954,-6730131.891,-6223.443826,4189.066102,-1222.303158,42.5292,[False],nan,nan,nan
2025-03-07T02:03:58,343334.198,-1315848.410,-6741943.419,-6228.008587,4205.357377,-1139.978814,42.7167,[False],nan,nan,nan
2025-03-07T02:04:08,281034.451,-1273715.516,-6752931.011,-6231.814171,4221.135661,-1057.517679,42.9038,[False],nan,nan,nan
2025-03-07T02:04:18,218700.446,-1231427.413,-6763093.350,-6234.860160,4236.399082,-974.929696,43.0904,[False],nan,nan,nan
2025-03-07T02:04:28,156339.781,-1188989.257,-6772429.215,-6237.146222,4251.145829,-892.224824,43.2766,[False],nan,nan,nan
2025-03-07T02:04:38,93960.056,-1146406.224,-6780937.490,-6238.672118,4265.374148,-809.413040,43.4623,[False],nan,nan,nan
2025-03-07T02:04:48,31568.873,-1103683.508,-6788617.153,-6239.437701,4279.082351,-726.504337,43.6475,[False],nan,nan,nan
2025-03-07T02:04:58,-30826.164,-1060826.317,-6795467.287,-6239.442915,4292.268810,-643.508715,43.8322,[False],nan,nan,nan
2025-03-07T02:05:08,-93217.451,-1017839.876,-6801487.071,-6238.687797,4304.931965,-560.436185,44.0164,[False],nan,nan,nan
2025-03-07T02:05:18,-155597.385,-974729.427,-6806675.787,-6237.172475,4317.070315,-477.296762,44.2001,[False],nan,nan,nan
2025-03-07T02:05:28,-217958.367,-931500.224,-6811032.817,-6234.897166,4328.682427,-394.100463,44.3832,[False],nan,nan,nan
2025-03-07T02:05:38,-280292.796,-888157.537,-6814557.640,-6231.862176,4339.766928,-310.857309,44.5658,[False],nan,nan,nan
2025-03-07T02:05:48,-342593.079,-844706.648,-6817249.840,-6228.067898,4350.322505,-227.577320,44.7478,[False],nan,nan,nan
2025-03-07T02:05:58,-404851.625,-801152.854,-6819109.097,-6223.514811,4360.347911,-144.270521,44.9292,[False],nan,nan,nan
2025-03-07T02:06:08,-467060.848,-757501.461,-6820135.195,-6218.203483,4369.841956,-60.946936,45.1099,[False],nan,nan,nan
2025-03-07T02:06:18,-529213.169,-713757.790,-6820328.014,-6212.134568,4378.803514,22.383409,45.2901,[False],nan,nan,nan
2025-03-07T02:06:28,-591301.017,-669927.170,-6819687.537,-6205.308808,4387.231522,105.710485,45.4696,[False],nan,nan,nan
2025-03-07T02:06:38,-653316.826,-626014.941,-6818213.848,-6197.727032,4395.124978,189.024266,45.6484,[False],nan,nan,nan
2025-03-07T02:06:48,-715253.040,-582026.455,-6815907.130,-6189.390160,4402.482945,272.314728,45.8266,[False],nan,nan,nan
2025-03-07T02:06:58,-777102.115,-537967.070,-6812767.665,-6180.299198,4409.304548,355.571852,46.0041,[False],nan,nan,nan
2025-03-07T02:07:08,-838856.514,-493842.155,-6808795.837,-6170.455239,4415.588975,438.785621,46.1809,[False],nan,nan,nan
2025-03-07T02:07:18,-900508.714,-449657.084,-6803992.130,-6159.859464,4421.335476,521.946029,46.3569,[False],nan,nan,nan
2025-03-07T02:07:28,-962051.202,-405417.241,-6798357.128,-6148.513144,4426.543362,605.043075,46.5322,[False],nan,nan,nan
2025-03-07T02:07:38,-1023476.479,-361128.014,-6791891.513,-6136.417633,4431.212005,688.066767,46.7068,[False],nan,nan,nan
2025-03-07T02:07:48,-1084777.062,-316794.800,-6784596.070,-6123.574373,4435.340838,771.007123,46.8806,[False],nan,nan,nan
2025-03-07T02:07:58,-1145945.479,-272422.998,-6776471.682,-6109.984893,4438.929356,853.854171,47.0536,[False],nan,nan,nan
2025-03-07T02:08:08,-1206974.278,-228018.015,-6767519.331,-6095.650804,4441.977116,936.597949,47.2258,[False],nan,nan,nan
2025-03-07T02:08:18,-1267856.019,-183585.260,-6757740.100,-6080.573806,4444.483735,1019.228504,47.3972,[False],nan,nan,nan
2025-03-07T02:08:28,-1328583.283,-139130.145,-6747135.172,-6064.755681,4446.448894,1101.735895,47.5678,[False],nan,nan,nan
2025-03-07T02:08:38,-1389148.669,-94658.088,-6735705.826,-6048.198297,4447.872340,1184.110193,47.7375,[False],nan,nan,nan
2025-03-07T02:08:48,-1449544.792,-50174.505,-6723453.444,-6030.903605,4448.753880,1266.341480,47.9063,[False],nan,nan,nan
2025-03-07T02:08:58,-1509764.290,-5684.817,-6710379.506,-6012.873643,4449.093386,1348.419851,48.0743,[False],nan,nan,nan
2025-03-07T02:09:08,-1569799.821,38805.556,-6696485.590,-5994.110533,4448.890796,1430.335417,48.2413,[False],nan,nan,nan
2025-03-07T02:09:18,-1629644.064,83291.192,-6681773.373,-5974.616485,4448.146107,1512.078303,48.4075,[False],nan,nan,nan
2025-03-07T02:09:28,-1689289.722,127766.671,-6666244.632,-5954.393795,4446.859383,1593.638648,48.5727,[False],nan,nan,nan
2025-03-07T02:09:38,-1748729.519,172226.573,-6649901.242,-5933.444846,4445.030750,1675.006613,48.7370,[False],nan,nan,nan
2025-03-07T02:09:48,-1807956.206,216665.480,-6632745.174,-5911.772110,4442.660397,1756.172375,48.9003,[False],nan,nan,nan
2025-03-07T02:09:58,-1866962.557,261077.976,-6614778.501,-5889.378150,4439.748578,1837.126137,49.0626,[False],nan,nan,nan
2025-03-07T02:10:08,-1925741.374,305458.648,-6596003.391,-5866.265613,4436.295609,1917.858124,49.2239,[False],nan,nan,nan
2025-03-07T02:10:18,-1984285.483,349802.086,-6576422.110,-5842.437236,4432.301872,1998.358591,49.3842,[False],nan,nan,nan
2025-03-07T02:10:28,-2042587.742,394102.884,-6556037.023,-5817.895842,4427.767809,2078.617822,49.5435,[False],nan,nan,nan
2025-03-07T02:10:38,-2100641.033,438355.643,-6534850.590,-5792.644333,4422.693928,2158.626133,49.7017,[False],nan,nan,nan
2025-03-07T02:10:48,-2158438.271,482554.966,-6512865.369,-5766.685696,4417.080796,2238.373870,49.8589,[False],nan,nan,nan
2025-03-07T02:10:58,-2215972.400,526695.463,-6490084.013,-5740.022994,4410.929041,2317.851409,50.0150,[False],nan,nan,nan
2025-03-07T02:11:08,-2273236.395,570771.753,-6466509.273,-5712.659371,4404.239352,2397.049155,50.1700,[False],nan,nan,nan
2025-03-07T02:11:18,-2330223.262,614778.460,-6442143.995,-5684.598051,4397.012480,2475.957542,50.3238,[False],nan,nan,nan
2025-03-07T02:11:28,-2386926.041,658710.215,-6416991.119,-5655.842335,4389.249237,2554.567030,50.4766,[False],nan,nan,nan
2025-03-07T02:11:38,-2443337.805,702561.659,-6391053.682,-5626.395608,4380.950497,2632.868110,50.6281,[False],nan,nan,nan
2025-03-07T02:11:48,-2499451.661,746327.443,-6364334.816,-5596.261337,4372.117197,2710.851300,50.7786,[False],nan,nan,nan
2025-03-07T02:11:58,-2555260.752,790002.225,-6336837.747,-5565.443071,4362.750336,2788.507153,50.9278,[False],nan,nan,nan
2025-03-07T02:12:08,-2610758.255,833580.675,-6308565.796,-5533.944442,4352.850978,2865.826252,51.0758,[False],nan,nan,nan
2025-03-07T02:12:18,-2665937.385,877057.473,-6279522.376,-5501.769162,4342.420248,2942.799217,51.2227,[False],nan,nan,nan
2025-03-07T02:12:28,-2720791.395,920427.312,-6249710.996,-5468.921025,4331.459335,3019.416706,51.3682,[False],nan,nan,nan
2025-03-07T02:12:38,-2775313.576,963684.897,-6219135.258,-5435.403907,4319.969491,3095.669412,51.5126,[False],nan,nan,nan
2025-03-07T02:12:48,-2829497.257,1006824.943,-6187798.855,-5401.221762,4307.952029,3171.548066,51.6556,[False],nan,nan,nan
2025-03-07T02:12:58,-2883335.808,1049842.183,-6155705.574,-5366.378622,4295.408327,3247.043437,51.7974,[False],nan,nan,nan
2025-03-07T02:13:08,-2936822.639,1092731.361,-6122859.294,-5330.878603,4282.339827,3322.146334,51.9379,[False],nan,nan,nan
2025-03-07T02:13:18,-2989951.204,1135487.235,-6089263.986,-5294.725900,4268.748031,3396.847604,52.0770,[False],nan,nan,nan
2025-03-07T02:13:28,-3042714.996,1178104.582,-6054923.712,-5257.924790,4254.634510,3471.138137,52.2149,[False],nan,nan,nan
2025-03-07T02:13:38,-3095107.553,1220578.192,-6019842.623,-5220.479632,4240.000895,3545.008865,52.3513,[False],nan,nan,nan
2025-03-07T02:13:48,-3147122.457,1262902.872,-5984024.964,-5182.394868,4224.848885,3618.450769,52.4864,[False],nan,nan,nan
2025-03-07T02:13:58,-3198753.333,1305073.448,-5947475.067,-5143.675017,4209.180241,3691.454879,52.6201,[False],nan,nan,nan
2025-03-07T02:14:08,-3249993.855,1347084.761,-5910197.355,-5104.324680,4192.996787,3764.012275,52.7524,[False],nan,nan,nan
2025-03-07T02:14:18,-3300837.741,1388931.674,-5872196.340,-5064.348532,4176.300413,3836.114089,52.8833,[False],nan,nan,nan
2025-03-07T02:14:28,-3351278.756,1430609.066,-5833476.621,-5023.751327,4159.093066,3907.751506,53.0127,[False],nan,nan,nan
2025-03-07T02:14:38,-3401310.713,1472111.838,-5794042.887,-4982.537890,4141.376759,3978.915760,53.1407,[False],nan,nan,nan
2025-03-07T02:14:48,-3450927.476,1513434.911,-5753899.912,-4940.713126,4123.153563,4049.598138,53.2673,[False],nan,nan,nan
2025-03-07T02:14:58,-3500122.955,1554573.227,-5713052.559,-4898.282014,4104.425615,4119.789981,53.3923,[False],nan,nan,nan
2025-03-07T02:15:08,-3548891.112,1595521.749,-5671505.777,-4855.249611,4085.195111,4189.482683,53.5158,[False],nan,nan,nan
2025-03-07T02:15:18,-3597225.960,1636275.462,-5629264.598,-4811.621053,4065.464313,4258.667695,53.6378,[False],nan,nan,nan
2025-03-07T02:15:28,-3645121.563,1676829.375,-5586334.143,-4767.401549,4045.235544,4327.336532,53.7583,[False],nan,nan,nan
2025-03-07T02:15:38,-3692572.039,1717178.521,-5542719.616,-4722.596383,4024.511189,4395.480770,53.8772,[False],nan,nan,nan
2025-03-07T02:15:48,-3739571.556,1757317.955,-5498426.304,-4677.210907,4003.293692,4463.092053,53.9945,[False],nan,nan,nan
2025-03-07T02:15:58,-3786114.340,1797242.759,-5453459.579,-4631.250542,3981.585555,4530.162086,54.1103,[False],nan,nan,nan
2025-03-07T02:16:08,-3832194.669,1836948.039,-5407824.894,-4584.720777,3959.389339,4596.682638,54.2244,[False],nan,nan,nan
2025-03-07T02:16:18,-3877806.876,1876428.927,-5361527.785,-4537.627166,3936.707661,4662.645537,54.3370,[False],nan,nan,nan
2025-03-07T02:16:28,-3922945.352,1915680.583,-5314573.869,-4489.975330,3913.543196,4728.042673,54.4479,[False],nan,nan,nan
2025-03-07T02:16:38,-3967604.541,1954698.191,-5266968.845,-4441.770963,3889.898678,4792.865998,54.5571,[False],nan,nan,nan
2025-03-07T02:16:48,-4011778.948,1993476.966,-5218718.489,-4393.019826,3865.776902,4857.107524,54.6647,[False],nan,nan,nan
2025-03-07T02:16:58,-4055463.135,2032012.148,-5169828.660,-4343.727753,3841.180721,4920.759333,54.7706,[False],nan,nan,nan
2025-03-07T02:17:08,-4098651.720,2070299.008,-5120305.294,-4293.900644,3816.113049,4983.813576,54.8748,[False],nan,nan,nan
2025-03-07T02:17:18,-4141339.384,2108332.847,-5070154.406,-4243.544465,3790.576855,5046.262475,54.9773,[False],nan,nan,nan
2025-03-07T02:17:28,-4183520.866,2146108.994,-5019382.088,-4192.665247,3764.575167,5108.098324,55.0781,[False],nan,nan,nan
2025-03-07T02:17:38,-4225190.966,2183622.809,-4967994.509,-4141.269081,3738.111065,5169.313487,55.1771,[False],nan,nan,nan
2025-03-07T02:17:48,-4266344.545,2220869.684,-4915997.913,-4089.362122,3711.187686,5229.900395,55.2744,[False],nan,nan,nan
2025-03-07T02:17:58,-4306976.526,2257845.043,-4863398.620,-4036.950588,3683.808221,5289.851549,55.3699,[False],nan,nan,nan
2025-03-07T02:18:08,-4347081.896,2294544.339,-4810203.025,-3984.040759,3655.975918,5349.159516,55.4637,[False],nan,nan,nan
2025-03-07T02:18:18,-4386655.702,2330963.062,-4756417.598,-3930.638985,3627.694081,5407.816934,55.5556,[False],nan,nan,nan
2025-03-07T02:18:28,-4425693.057,2367096.734,-4702048.880,-3876.751677,3598.966072,5465.816516,55.6457,[False],nan,nan,nan
2025-03-07T02:18:38,-4464189.138,2402940.908,-4647103.485,-3822.385315,3569.795313,5523.151048,55.7340,[False],nan,nan,nan
2025-03-07T02:18:48,-4502139.188,2438491.176,-4591588.099,-3767.546438,3540.185277,5579.813394,55.8205,[False],nan,nan,nan
2025-03-07T02:18:58,-4539538.514,2473743.161,-4535509.481,-3712.241649,3510.139498,5635.796499,55.9051,[False],nan,nan,nan
2025-03-07T02:19:08,-4576382.490,2508692.525,-4478874.457,-3656.477609,3479.661562,5691.093387,55.9879,[False],nan,nan,nan
2025-03-07T02:19:18,-4612666.558,2543334.964,-4421689.924,-3600.261038,3448.755109,5745.697160,56.0688,[False],nan,nan,nan
2025-03-07T02:19:28,-4648386.225,2577666.211,-4363962.847,-3543.598715,3417.423835,5799.601003,56.1478,[False],nan,nan,nan
2025-03-07T02:19:38,-4683537.069,2611682.037,-4305700.259,-3486.497476,3385.671490,5852.798182,56.2249,[False],nan,nan,nan
2025-03-07T02:19:48,-4718114.735,2645378.250,-4246909.261,-3428.964214,3353.501874,5905.282045,56.3001,[False],nan,nan,nan
2025-03-07T02:19:58,-4752114.936,2678750.696,-4187597.018,-3371.005877,3320.918844,5957.046026,56.3734,[False],nan,nan,nan
2025-03-07T02:20:08,-4785533.459,2711795.262,-4127770.761,-3312.629471,3287.926304,6008.083641,56.4448,[False],nan,nan,nan
2025-03-07T02:20:18,-4818366.156,2744507.871,-4067437.787,-3253.842053,3254.528211,6058.388494,56.5142,[False],nan,nan,nan
2025-03-07T02:20:28,-4850608.953,2776884.488,-4006605.455,-3194.650737,3220.728571,6107.954271,56.5817,[False],nan,nan,nan
2025-03-07T02:20:38,-4882257.848,2808921.117,-3945281.186,-3135.062688,3186.531441,6156.774744,56.6472,[False],nan,nan,nan
2025-03-07T02:20:48,-4913308.909,2840613.805,-3883472.465,-3075.085129,3151.940926,6204.843770,56.7107,[False],nan,nan,nan
2025-03-07T02:20:58,-4943758.276,2871958.638,-3821186.836,-3014.725334,3116.961183,6252.155293,56.7723,[False],nan,nan,nan
2025-03-07T02:21:08,-4973602.166,2902951.745,-3758431.904,-2953.990634,3081.596422,6298.703345,56.8319,[False],nan,nan,nan
2025-03-07T02:21:18,-5002836.864,2933589.297,-3695215.334,-2892.888413,3045.850902,6344.482048,56.8895,[False],nan,nan,nan
2025-03-07T02:21:28,-5031458.734,2963867.509,-3631544.847,-2831.426104,3009.728933,6389.485619,56.9451,[False],nan,nan,nan
2025-03-07T02:21:38,-5059464.211,2993782.636,-3567428.224,-2769.611193,2973.234877,6433.708365,56.9986,[False],nan,nan,nan
2025-03-07T02:21:48,-5086849.807,3023330.981,-3502873.301,-2707.451213,2936.373143,6477.144691,57.0502,[False],nan,nan,nan
2025-03-07T02:21:58,-5113612.110,3052508.888,-3437887.970,-2644.953742,2899.148189,6519.789096,57.0998,[False],nan,nan,nan
2025-03-07T02:22:08,-5139747.783,3081312.749,-3372480.177,-2582.126405,2861.564524,6561.636174,57.1473,[False],nan,nan,nan
2025-03-07T02:22:18,-5165253.564,3109738.998,-3306657.922,-2518.976871,2823.626703,6602.680614,57.1928,[False],nan,nan,nan
2025-03-07T02:22:28,-5190126.272,3137784.117,-3240429.257,-2455.512853,2785.339332,6642.917204,57.2362,[False],nan,nan,nan
2025-03-07T02:22:38,-5214362.799,3165444.635,-3173802.288,-2391.742105,2746.707061,6682.340830,57.2776,[False],nan,nan,nan
2025-03-07T02:22:48,-5237960.117,3192717.125,-3106785.167,-2327.672424,2707.734589,6720.946475,57.3169,[False],nan,nan,nan
2025-03-07T02:22:58,-5260915.277,3219598.209,-3039386.101,-2263.311648,2668.426663,6758.729226,57.3542,[False],nan,nan,nan
2025-03-07T02:23:08,-5283225.406,3246084.556,-2971613.342,-2198.667655,2628.788070,6795.684269,57.3894,[False],nan,nan,nan
2025-03-07T02:23:18,-5304887.712,3272172.884,-2903475.191,-2133.748359,2588.823646,6831.806896,57.4226,[False],nan,nan,nan
2025-03-07T02:23:28,-5325899.482,3297859.959,-2834979.994,-2068.561715,2548.538265,6867.092501,57.4537,[False],nan,nan,nan
2025-03-07T02:23:38,-5346258.082,3323142.596,-2766136.146,-2003.115709,2507.936845,6901.536586,57.4828,[False],nan,nan,nan
2025-03-07T02:23:48,-5365960.959,3348017.659,-2696952.082,-1937.418364,2467.024341,6935.134756,57.5097,[False],nan,nan,nan
2025-03-07T02:23:58,-5385005.638,3372482.062,-2627436.284,-1871.477732,2425.805745,6967.882724,57.5346,[False],nan,nan,nan
2025-03-07T02:24:08,-5403389.729,3396532.770,-2557597.276,-1805.301899,2384.286089,6999.776304,57.5574,[False],nan,nan,nan
2025-03-07T02:24:18,-5421110.919,3420166.797,-2487443.620,-1738.898980,2342.470435,7030.811411,57.5782,[False],nan,nan,nan
2025-03-07T02:24:28,-5438166.979,3443381.209,-2416983.922,-1672.277121,2300.363887,7060.984065,57.5969,[False],nan,nan,nan
2025-03-07T02:24:38,-5454555.759,3466173.122,-2346226.826,-1605.444503,2257.971583,7090.290384,57.6134,[False],nan,nan,nan
2025-03-07T02:24:48,-5470275.194,3488539.706,-2275181.015,-1538.409337,2215.298700,7118.726589,57.6280,[False],nan,nan,nan
2025-03-07T02:24:58,-5485323.298,3510478.179,-2203855.207,-1471.179870,2172.350454,7146.289008,57.6404,[False],nan,nan,nan
2025-03-07T02:25:08,-5499698.171,3531985.814,-2132258.159,-1403.764377,2129.132101,7172.974071,57.6508,[False],nan,nan,nan
2025-03-07T02:25:18,-5513397.994,3553059.938,-2060398.662,-1336.171165,2085.648937,7198.778322,57.6591,[False],nan,nan,nan
2025-03-07T02:25:28,-5526421.030,3573697.928,-1988285.540,-1268.408570,2041.906295,7223.698413,57.6653,[False],nan,nan,nan
2025-03-07T02:25:38,-5538765.628,3593897.217,-1915927.652,-1200.484950,1997.909545,7247.731106,57.6695,[False],nan,nan,nan
2025-03-07T02:25:48,-5550430.220,3613655.290,-1843333.886,-1132.408690,1953.664093,7270.873280,57.6716,[False],nan,nan,nan
2025-03-07T02:25:58,-5561413.321,3632969.688,-1770513.165,-1064.188197,1909.175381,7293.121922,57.6716,[False],nan,nan,nan
2025-03-07T02:26:08,-5571713.531,3651838.005,-1697474.436,-995.831900,1864.448880,7314.474136,57.6696,[False],nan,nan,nan
2025-03-07T02:26:18,-5581329.535,3670257.891,-1624226.679,-927.348247,1819.490096,7334.927138,57.6656,[False],nan,nan,nan
2025-03-07T02:26:28,-5590260.100,3688227.051,-1550778.900,-858.745706,1774.304564,7354.478259,57.6594,[False],nan,nan,nan
2025-03-07T02:26:38,-5598504.081,3705743.245,-1477140.129,-790.032761,1728.897849,7373.124945,57.6513,[False],nan,nan,nan
2025-03-07T02:26:48,-5606060.416,3722804.289,-1403319.424,-721.217912,1683.275545,7390.864756,57.6411,[False],nan,nan,nan
2025-03-07T02:26:58,-5612928.128,3739408.056,-1329325.864,-652.309671,1637.443273,7407.695365,57.6289,[False],nan,nan,nan
2025-03-07T02:27:08,-5619106.326,3755552.474,-1255168.554,-583.316568,1591.406683,7423.614558,57.6146,[False],nan,nan,nan
2025-03-07T02:27:18,-5624594.205,3771235.528,-1180856.618,-514.247141,1545.171451,7438.620236,57.5983,[False],nan,nan,nan
2025-03-07T02:27:28,-5629391.043,3786455.260,-1106399.201,-445.109945,1498.743281,7452.710412,57.5800,[False],nan,nan,nan
2025-03-07T02:27:38,-5633496.206,3801209.769,-1031805.468,-375.913544,1452.127905,7465.883215,57.5597,[False],nan,nan,nan
2025-03-07T02:27:48,-5636909.145,3815497.213,-957084.601,-306.666513,1405.331081,7478.136892,57.5375,[False],nan,nan,nan
2025-03-07T02:27:58,-5639629.396,3829315.805,-882245.799,-237.377436,1358.358589,7489.469803,57.5132,[False],nan,nan,nan
2025-03-07T02:28:08,-5641656.582,3842663.818,-807298.279,-168.054903,1311.216234,7499.880430,57.4869,[False],nan,nan,nan
2025-03-07T02:28:18,-5642990.412,3855539.583,-732251.270,-98.707511,1263.909844,7509.367367,57.4587,[False],nan,nan,nan
2025-03-07T02:28:28,-5643630.678,3867941.488,-657114.015,-29.343858,1216.445266,7517.929326,57.4285,[False],nan,nan,nan
2025-03-07T02:28:38,-5643577.263,3879867.981,-581895.770,40.027450,1168.828370,7525.565133,57.3964,[False],nan,nan,nan
2025-03-07T02:28:48,-5642830.133,3891317.567,-506605.803,109.397806,1121.065047,7532.273729,57.3623,[False],nan,nan,nan
2025-03-07T02:28:58,-5641389.339,3902288.813,-431253.390,178.758599,1073.161210,7538.054171,57.3263,[False],nan,nan,nan
2025-03-07T02:29:08,-5639255.021,3912780.343,-355847.816,248.101219,1025.122791,7542.905635,57.2883,[False],nan,nan,nan
2025-03-07T02:29:18,-5636427.404,3922790.840,-280398.376,317.417055,976.955745,7546.827411,57.2485,[False],nan,nan,nan
2025-03-07T02:29:28,-5632906.798,3932319.049,-204914.369,386.697497,928.666042,7549.818911,57.2068,[False],nan,nan,nan
2025-03-07T02:29:38,-5628693.601,3941363.772,-129405.100,455.933940,880.259670,7551.879662,57.1631,[False],nan,nan,nan
2025-03-07T02:29:48,-5623788.295,3949923.874,-53879.879,525.117783,831.742632,7553.009309,57.1176,[False],nan,nan,nan
2025-03-07T02:29:58,-5618191.449,3957998.276,21651.981,594.240427,783.120947,7553.207612,57.0703,[False],nan,nan,nan
2025-03-07T02:30:08,-5611903.719,3965585.964,97181.168,663.293279,734.400647,7552.474450,57.0211,[False],nan,nan,nan
2025-03-07T02:30:18,-5604925.845,3972685.980,172698.366,732.267748,685.587778,7550.809820,56.9700,[False],nan,nan,nan
2025-03-07T02:30:28,-5597258.654,3979297.431,248194.260,801.155250,636.688402,7548.213837,56.9172,[False],nan,nan,nan
2025-03-07T02:30:38,-5588903.058,3985419.480,323659.539,869.947207,587.708591,7544.686738,56.8625,[False],nan,nan,nan
2025-03-07T02:30:48,-5579860.056,3991051.355,399084.892,938.635053,538.654427,7540.228877,56.8060,[False],nan,nan,nan
2025-03-07T02:30:58,-5570130.733,3996192.341,474461.015,1007.210230,489.532006,7534.840731,56.7478,[False],nan,nan,nan
2025-03-07T02:31:08,-5559716.256,4000841.788,549778.608,1075.664195,440.347430,7528.522893,56.6878,[False],nan,nan,nan
2025-03-07T02:31:18,-5548617.881,4004999.103,625028.376,1143.988414,391.106812,7521.276077,56.6260,[False],nan,nan,nan
2025-03-07T02:31:28,-5536836.948,4008663.758,700201.035,1212.174369,341.816273,7513.101115,56.5626,[False],nan,nan,nan
2025-03-07T02:31:38,-5524374.883,4011835.283,775287.308,1280.213553,292.481944,7503.998962,56.4974,[False],nan,nan,nan
2025-03-07T02:31:48,-5511233.195,4014513.271,850277.928,1348.097479,243.109963,7493.970696,56.4305,[False],nan,nan,nan
2025-03-07T02:31:58,-5497413.479,4016697.377,925163.639,1415.817679,193.706477,7483.017521,56.3619,[False],nan,nan,nan
2025-03-07T02:32:08,-5482917.415,4018387.316,999935.199,1483.365710,144.277634,7471.140763,56.2916,[False],nan,nan,nan
2025-03-07T02:32:18,-5467746.767,4019582.866,1074583.380,1550.733159,94.829582,7458.341873,56.2197,[False],nan,nan,nan
2025-03-07T02:32:28,-5451903.382,4020283.864,1149098.968,1617.911643,45.368469,7444.622417,56.1461,[False],nan,nan,nan
2025-03-07T02:32:38,-5435389.192,4020490.212,1223472.766,1684.892810,-4.099561,7429.984075,56.0710,[False],nan,nan,nan
2025-03-07T02:32:48,-5418206.211,4020201.870,1297695.593,1751.668337,-53.568366,7414.428637,55.9942,[False],nan,nan,nan
2025-03-07T02:32:58,-5400356.538,4019418.862,1371758.288,1818.229929,-103.031807,7397.958001,55.9158,[False],nan,nan,nan
2025-03-07T02:33:08,-5381842.353,4018141.273,1445651.709,1884.569314,-152.483745,7380.574174,55.8359,[False],nan,nan,nan
2025-03-07T02:33:18,-5362665.920,4016369.246,1519366.734,1950.678245,-201.918041,7362.279273,55.7544,[False],nan,nan,nan
2025-03-07T02:33:28,-5342829.584,4014102.991,1592894.265,2016.548496,-251.328554,7343.075531,55.6714,[False],nan,nan,nan
2025-03-07T02:33:38,-5322335.773,4011342.775,1666225.223,2082.171868,-300.709145,7322.965296,55.5869,[False],nan,nan,nan
2025-03-07T02:33:48,-5301186.997,4008088.928,1739350.557,2147.540188,-350.053679,7301.951036,55.5008,[False],nan,nan,nan
2025-03-07T02:33:58,-5279385.847,4004341.842,1812261.239,2212.645315,-399.356024,7280.035337,55.4133,[False],nan,nan,nan
2025-03-07T02:34:08,-5256934.995,4000101.969,1884948.268,2277.479140,-448.610054,7257.220905,55.3244,[False],nan,nan,nan
